0,0.0,0.1,2.0,0.07,0.01,0.07
1,2.0,0.465510044018,0.0779810219683,0.565546495165,0.0119747698732,0.0136632056853
2,4.0,0.443852794356,0.0674993642223,0.321441363369,0.0105743317659,0.0208248559515
3,6.0,0.428804104815,0.0702232409421,0.276423850046,0.0109430988474,0.0249698223632
4,8.0,0.419651434027,0.0719948822302,0.259072655724,0.011180888566,0.02718257971
5,10.0,0.414089879243,0.0731177632884,0.25204748478,0.0113307661686,0.0282983672794
6,12.0,0.410712651932,0.0738176967626,0.249443998646,0.0114238646643,0.0288223633724
7,14.0,0.40866273713,0.0742494340763,0.248781837929,0.0114811651067,0.02904232141
8,16.0,0.407418822134,0.0745140097241,0.248923227698,0.0115162331572,0.0291147101038
9,18.0,0.406664150118,0.07467549203,0.249338654461,0.0115376192859,0.0291210881125
10,20.0,0.406206337098,0.0747738115622,0.249791941689,0.0115506338734,0.0291020546455
11,22.0,0.397949092529,0.112363980498,0.43339348101,0.0161911357499,0.0238477832604
12,24.0,0.39776647565,0.112431289225,0.499053574511,0.0161988547279,0.0208276952035
13,26.0,0.397676084926,0.11246331981,0.539770399947,0.0162025312669,0.0193227092693
14,28.0,0.397631196293,0.112479233691,0.562629298643,0.0162043598935,0.0185730047814
15,30.0,0.397608904201,0.112487138486,0.574750381907,0.0162052689032,0.0181995998233
16,32.0,0.25476073592,0.0354741912637,0.121640536071,0.00592599325855,0.0303619527576
17,34.0,0.1723066244,0.0519103523575,0.141956961532,0.0083861001364,0.0368687923609
18,36.0,0.129524065257,0.068793565052,0.182085678085,0.0107499518178,0.0369567287114
19,38.0,0.106936577464,0.0835499429195,0.238883889884,0.0126928417883,0.0334070526772
20,40.0,0.0949051256737,0.094745997613,0.307875644605,0.0140963477129,0.0289426777386
21,42.0,0.0885119575165,0.102292973602,0.380256667212,0.0150101252239,0.0250946569188
22,44.0,0.0851521247699,0.106919228772,0.445612199069,0.0155579498752,0.0223097993425
23,46.0,0.0834120313255,0.10955667259,0.496920239464,0.015866189006,0.0204847876627
24,48.0,0.0825231571786,0.110983928509,0.532772993415,0.0160317783094,0.0193598708662
25,50.0,0.0820739800292,0.111729660242,0.555717709251,0.0161179617281,0.018693775186
26,52.0,0.0818486404885,0.11211082301,0.569522291552,0.0161619238636,0.0183101244222
27,54.0,0.0817361021121,0.112303119362,0.577488605413,0.0161840801327,0.0180935363985
28,56.0,0.0816800512395,0.112399409879,0.58195951412,0.0161951689986,0.0179731014189
29,58.0,0.0816521775284,0.112447427927,0.584421892992,0.0162006973729,0.017906923103
30,60.0,0.0816383244624,0.112471326337,0.585760529308,0.0162034484775,0.0178709006206
