0,7.207147913396403e-05,6442285.989813255,0.011893314280178025,0.015455061803368815
1,7.13031502160598e-05,6275467.0851532705,0.011177763595504507,0.018227968497583714
2,7.345352518469217e-05,5488582.596459916,0.009032014204580965,0.04894855815083043
3,7.263671668008419e-05,6056610.500367837,0.0189512765780663,0.007334550992878428
4,7.344921755811238e-05,5806619.945732547,0.009218200106983912,0.03702523663701166
5,7.313505874238143e-05,6135901.752946511,0.018703563202469502,0.007276584943459386
6,7.269171622622605e-05,5746273.600544518,0.009459622015419191,0.034209030889975636
7,7.122176092351544e-05,5750889.173343689,0.014212398724905404,0.013639925402903194
8,7.172864639807057e-05,5736302.860736098,0.009256516700300506,0.038317083746548235
9,7.118038308015322e-05,6426196.887417571,0.012840135931352834,0.013661972901348938
10,7.212245831379884e-05,5786554.469027408,0.008933335967305396,0.047629135270642664
11,7.223571170458391e-05,5566365.967199836,0.014655588152998677,0.012986491930861209
12,7.37375552092823e-05,5926687.248780596,0.018683942914611888,0.007506548349850126
13,7.197200401734644e-05,5952172.973430699,0.008959110887628482,0.03799524252260131
14,7.133580806355152e-05,6104664.132067826,0.012989041402245797,0.014074499717990557
15,7.090937943359493e-05,5937779.6056262115,0.016576119176376296,0.009805710719848875
16,7.272024632454557e-05,6382573.501369338,0.015507356959639486,0.00949091115696207
17,7.21103348912629e-05,5537166.910432538,0.00998456755156879,0.036658219161466464
18,7.247198846500301e-05,5783746.8847256815,0.009515464878432793,0.034397720070624305
19,7.196928438062077e-05,5819267.467483176,0.016405626262310666,0.009940761141108477
20,7.350811339184274e-05,5907442.474598939,0.01417471903994898,0.012471830212809558
21,7.071337721564369e-05,5961811.710216728,0.00923011544062543,0.037490196477579736
22,7.238371115010582e-05,5858851.771048845,0.01097375078597776,0.02356654699172411
23,7.165758307726442e-05,5847721.247507809,0.010692256664471744,0.02654354324324519
24,7.378770093017179e-05,5494058.532753876,0.012759014951454834,0.01603516431627524
25,7.062422469538001e-05,5790207.647040847,0.009156515643766253,0.04710115017395986
26,7.428365911234669e-05,5900198.1172856875,0.014846533977851847,0.010734856668841405
27,7.433105847811142e-05,5620798.331047869,0.011318495357064754,0.020965641526339514
28,7.332631110016657e-05,5612685.393233473,0.009988102439500829,0.02823723058069911
29,7.264537709005625e-05,5536119.883190413,0.009341672168664085,0.04519214360906215
30,7.282198672512304e-05,5619121.277672981,0.009552986702660872,0.0342901728423924
31,7.355259318826842e-05,5956694.420632752,0.011750489758303088,0.017966373217145934
32,7.244523468276418e-05,5829675.431721107,0.011829361076798849,0.019591266555043958
33,7.265764978636067e-05,5765626.004830837,0.009652452262191778,0.03179175083984963
34,7.341857534968161e-05,6043252.399810474,0.012459146229258693,0.01488432924010271
35,7.259511210357458e-05,5505087.020490128,0.01009180597833023,0.031832144830159614
36,7.19482214609148e-05,6122728.614850393,0.011265152932382352,0.018385109382325977
37,7.148720056178291e-05,6392013.617939636,0.018847350189099554,0.007140402113629181
38,7.132477515230825e-05,5596559.372091929,0.00942016841976975,0.04519362060903919
39,7.27293217897254e-05,5596762.525823648,0.009035184634798289,0.04189983817291872
40,7.199148899225678e-05,5945233.1238910025,0.01266139111346725,0.016575067234663753
41,7.333948057253935e-05,5600442.332915509,0.011335755105521036,0.02086718013896527
42,7.303831424285689e-05,5694520.974444648,0.010347299119374785,0.02536228167531158
43,7.211992121320972e-05,5562435.067390204,0.009262786932386413,0.04820966645233747
44,7.064356099412643e-05,5642539.329078506,0.008918671817114948,0.05479392428945663
45,7.085978541621428e-05,5901323.3114223275,0.013907583273752576,0.014252374918334835
46,7.175406096961483e-05,6133062.599356272,0.015784287577450633,0.010182843904156585
47,7.125907224443662e-05,5807932.041066115,0.009978508767457121,0.02913906384948804
48,7.149748172697782e-05,5645160.404367391,0.009782862738544017,0.038375262896591385
49,7.394448099553435e-05,5976267.299239886,0.011202086936190885,0.01930716308705721
50,7.298986096301182e-05,6367068.1118792,0.012274071881326606,0.013879220675223715
51,7.159322937453857e-05,6018948.124009989,0.009243720112809632,0.03713040382309497
52,7.15450794396414e-05,5558575.34548898,0.00904012738684131,0.05098653238251876
53,7.353197498906738e-05,5447631.22841647,0.009926119492817775,0.03176777440149983
54,7.378450637455897e-05,5986478.705956465,0.012730921480773195,0.01398022493720643
55,7.05226197647586e-05,5988640.656395559,0.009047974278228156,0.04094261317521695
